7	58836996	58836996	1	14
7	58836996	58836996	2	14
12	14151983	14151983	1	6
12	14151983	14151983	2	6
12	22466735	22466735	1	5
12	22466735	22466735	2	5
4	140661793	140661793	1	4
4	140661793	140661793	2	4
9	111311706	111311706	1	8
9	111311706	111311706	2	8
3	95173166	95173166	1	9
3	95173166	95173166	2	9
11	75895201	75895201	1	9
11	75895201	75895201	2	9
8	8969146	8969146	1	14
8	8969146	8969146	2	13
8	121117104	121117104	1	8
8	121117104	121117104	2	8
1	63273286	63273286	1	2
1	63273286	63273286	2	1
8	25027972	25027972	1	4
8	25027972	25027972	2	4
7	58837119	58837119	1	11
7	58837119	58837119	2	11
3	95173181	95173181	1	9
3	95173181	95173181	2	9
5	111419488	111419488	1	4
5	111419488	111419488	2	4
5	135022262	135022262	1	8
5	135022262	135022262	2	8
10	120428504	120428504	1	11
10	120428504	120428504	2	11
19	5756875	5756875	1	6
19	5756875	5756875	2	6
6	110645953	110645953	1	8
6	110645953	110645953	2	8
5	131307602	131307602	1	5
5	131307602	131307602	2	5
6	83161434	83161434	1	7
6	83161434	83161434	2	7
5	111419939	111419939	1	9
5	111419939	111419939	2	9
3	95173328	95173328	1	10
3	95173328	95173328	2	10
19	40487657	40487657	1	12
19	40487657	40487657	2	12
15	98780773	98780773	1	6
15	98780773	98780773	2	6
3	29082978	29082978	1	4
3	29082978	29082978	2	4
7	19118279	19118279	1	7
7	19118279	19118279	2	7
9	110873863	110873863	1	5
9	110873863	110873863	2	5
6	90550611	90550611	1	7
6	90550611	90550611	2	7
3	158561376	158561376	1	6
3	158561376	158561376	2	6
15	26308812	26308812	1	4
15	26308812	26308812	2	4
10	79921218	79921218	1	6
10	79921218	79921218	2	6
14	21990803	21990803	1	4
14	21990803	21990803	2	4
12	22906211	22906211	1	3
12	22906211	22906211	2	3
16	18588908	18588908	1	6
16	18588908	18588908	2	5
10	79921819	79921819	1	11
10	79921819	79921819	2	11
4	99656966	99656966	1	4
4	99656966	99656966	2	4
11	61684617	61684617	1	11
11	61684617	61684617	2	11
16	33755524	33755524	1	11
16	33755524	33755524	2	11
12	19954358	19954358	1	1
12	19954358	19954358	2	1
7	115379735	115379735	1	13
7	115379735	115379735	2	13
2	74655649	74655649	1	3
2	74655649	74655649	2	3
11	69965628	69965628	1	8
11	69965628	69965628	2	8
4	105175583	105175583	1	7
4	105175583	105175583	2	7
7	44697263	44697263	1	4
7	44697263	44697263	2	4
4	78212190	78212190	1	11
4	78212190	78212190	2	11
12	14150198	14150198	1	11
12	14150198	14150198	2	11
13	18218741	18218741	1	7
13	18218741	18218741	2	7
8	99416670	99416670	1	8
8	99416670	99416670	2	8
9	111311765	111311765	1	6
9	111311765	111311765	2	6
11	90033352	90033352	1	4
11	90033352	90033352	2	4
11	61684760	61684760	1	11
11	61684760	61684760	2	11
10	80810385	80810385	1	5
10	80810385	80810385	2	5
4	123105473	123105473	1	10
4	123105473	123105473	2	10
8	69882206	69882206	1	11
8	69882206	69882206	2	11
8	69882233	69882233	1	13
8	69882233	69882233	2	13
11	35798308	35798308	1	0
11	35798308	35798308	2	0
8	48555184	48555184	1	5
8	48555184	48555184	2	5
11	69965631	69965631	1	8
11	69965631	69965631	2	8
12	14150167	14150167	1	13
12	14150167	14150167	2	13
8	87472974	87472974	1	1
8	87472974	87472974	2	1
6	88200056	88200056	1	4
6	88200056	88200056	2	4
2	30652644	30652644	1	6
2	30652644	30652644	2	6
12	22466826	22466826	1	5
12	22466826	22466826	2	5
5	69341468	69341468	1	2
5	69341468	69341468	2	2
1	109983116	109983116	1	5
1	109983116	109983116	2	5
15	98780779	98780779	1	6
15	98780779	98780779	2	6
4	140750337	140750337	1	9
4	140750337	140750337	2	7
10	75424632	75424632	1	17
10	75424632	75424632	2	17
19	61225696	61225696	1	10
19	61225696	61225696	2	10
9	45839573	45839573	1	5
9	45839573	45839573	2	5
5	81020087	81020087	1	1
5	81020087	81020087	2	1
18	61036161	61036161	1	12
18	61036161	61036161	2	12
12	84417643	84417643	1	11
12	84417643	84417643	2	11
11	98767348	98767348	1	6
11	98767348	98767348	2	6
12	19882419	19882419	1	7
12	19882419	19882419	2	7
7	28732605	28732605	1	10
7	28732605	28732605	2	10
11	57827286	57827286	1	3
11	57827286	57827286	2	3
3	124320988	124320988	1	3
3	124320988	124320988	2	3
18	58210351	58210351	1	1
18	58210351	58210351	2	1
2	54436805	54436805	1	2
2	54436805	54436805	2	2
4	156234042	156234042	1	9
