7	58836996	58836996	1	41
7	58836996	58836996	2	41
12	14151983	14151983	1	17
12	14151983	14151983	2	17
12	22466735	22466735	1	11
12	22466735	22466735	2	11
4	140661793	140661793	1	11
4	140661793	140661793	2	11
9	111311706	111311706	1	11
9	111311706	111311706	2	13
3	95173166	95173166	1	17
3	95173166	95173166	2	17
11	75895201	75895201	1	17
11	75895201	75895201	2	17
8	8969146	8969146	1	16
8	8969146	8969146	2	16
8	121117104	121117104	1	12
8	121117104	121117104	2	12
1	63273286	63273286	1	13
1	63273286	63273286	2	13
8	25027972	25027972	1	43
8	25027972	25027972	2	43
7	58837119	58837119	1	26
7	58837119	58837119	2	26
3	95173181	95173181	1	15
3	95173181	95173181	2	15
5	111419488	111419488	1	18
5	111419488	111419488	2	18
5	135022262	135022262	1	20
5	135022262	135022262	2	20
10	120428504	120428504	1	13
10	120428504	120428504	2	13
19	5756875	5756875	1	11
19	5756875	5756875	2	11
6	110645953	110645953	1	11
6	110645953	110645953	2	11
5	131307602	131307602	1	27
5	131307602	131307602	2	26
6	83161434	83161434	1	20
6	83161434	83161434	2	21
5	111419939	111419939	1	14
5	111419939	111419939	2	14
3	95173328	95173328	1	18
3	95173328	95173328	2	18
19	40487657	40487657	1	28
19	40487657	40487657	2	27
15	98780773	98780773	1	22
15	98780773	98780773	2	22
3	29082978	29082978	1	10
3	29082978	29082978	2	10
7	19118279	19118279	1	18
7	19118279	19118279	2	18
9	110873863	110873863	1	15
9	110873863	110873863	2	16
6	90550611	90550611	1	23
6	90550611	90550611	2	23
3	158561376	158561376	1	12
3	158561376	158561376	2	12
15	26308812	26308812	1	4
15	26308812	26308812	2	4
10	79921218	79921218	1	31
10	79921218	79921218	2	30
14	21990803	21990803	1	23
14	21990803	21990803	2	23
12	22906211	22906211	1	23
12	22906211	22906211	2	22
16	18588908	18588908	1	16
16	18588908	18588908	2	16
10	79921819	79921819	1	29
10	79921819	79921819	2	29
4	99656966	99656966	1	14
4	99656966	99656966	2	14
11	61684617	61684617	1	17
11	61684617	61684617	2	17
16	33755524	33755524	1	43
16	33755524	33755524	2	45
12	19954358	19954358	1	12
12	19954358	19954358	2	12
7	115379735	115379735	1	33
7	115379735	115379735	2	32
2	74655649	74655649	1	7
2	74655649	74655649	2	7
11	69965628	69965628	1	17
11	69965628	69965628	2	17
4	105175583	105175583	1	13
4	105175583	105175583	2	13
7	44697263	44697263	1	19
7	44697263	44697263	2	19
4	78212190	78212190	1	11
4	78212190	78212190	2	11
12	14150198	14150198	1	19
12	14150198	14150198	2	19
13	18218741	18218741	1	23
13	18218741	18218741	2	20
8	99416670	99416670	1	15
8	99416670	99416670	2	15
9	111311765	111311765	1	15
9	111311765	111311765	2	15
11	90033352	90033352	1	6
11	90033352	90033352	2	6
11	61684760	61684760	1	21
11	61684760	61684760	2	21
10	80810385	80810385	1	23
10	80810385	80810385	2	24
4	123105473	123105473	1	18
4	123105473	123105473	2	18
8	69882206	69882206	1	15
8	69882206	69882206	2	14
8	69882233	69882233	1	16
8	69882233	69882233	2	16
11	35798308	35798308	1	2
11	35798308	35798308	2	2
8	48555184	48555184	1	22
8	48555184	48555184	2	22
11	69965631	69965631	1	17
11	69965631	69965631	2	17
12	14150167	14150167	1	20
12	14150167	14150167	2	20
8	87472974	87472974	1	9
8	87472974	87472974	2	8
6	88200056	88200056	1	15
6	88200056	88200056	2	15
2	30652644	30652644	1	13
2	30652644	30652644	2	13
12	22466826	22466826	1	11
12	22466826	22466826	2	11
5	69341468	69341468	1	21
5	69341468	69341468	2	21
1	109983116	109983116	1	6
1	109983116	109983116	2	6
15	98780779	98780779	1	20
15	98780779	98780779	2	20
4	140750337	140750337	1	25
4	140750337	140750337	2	25
10	75424632	75424632	1	25
10	75424632	75424632	2	25
19	61225696	61225696	1	0
19	61225696	61225696	2	0
9	45839573	45839573	1	12
9	45839573	45839573	2	12
5	81020087	81020087	1	2
5	81020087	81020087	2	2
18	61036161	61036161	1	16
18	61036161	61036161	2	16
12	84417643	84417643	1	13
12	84417643	84417643	2	13
11	98767348	98767348	1	1
11	98767348	98767348	2	1
12	19882419	19882419	1	11
12	19882419	19882419	2	11
7	28732605	28732605	1	17
7	28732605	28732605	2	18
11	57827286	57827286	1	13
11	57827286	57827286	2	13
3	124320988	124320988	1	20
3	124320988	124320988	2	20
18	58210351	58210351	1	5
18	58210351	58210351	2	5
2	54436805	54436805	1	11
2	54436805	54436805	2	11
4	156234042	156234042	1	19
4	156234042	156234042	2	19
4	83512457	83512457	1	15
