7	58836996	58836996	1	20
7	58836996	58836996	2	20
12	14151983	14151983	1	9
12	14151983	14151983	2	10
12	22466735	22466735	1	13
12	22466735	22466735	2	13
4	140661793	140661793	1	10
4	140661793	140661793	2	10
9	111311706	111311706	1	8
9	111311706	111311706	2	8
3	95173166	95173166	1	7
3	95173166	95173166	2	7
11	75895201	75895201	1	9
11	75895201	75895201	2	8
8	8969146	8969146	1	15
8	8969146	8969146	2	15
8	121117104	121117104	1	21
8	121117104	121117104	2	21
1	63273286	63273286	1	4
1	63273286	63273286	2	4
8	25027972	25027972	1	14
8	25027972	25027972	2	14
7	58837119	58837119	1	8
7	58837119	58837119	2	7
3	95173181	95173181	1	6
3	95173181	95173181	2	6
5	111419488	111419488	1	15
5	111419488	111419488	2	15
5	135022262	135022262	1	15
5	135022262	135022262	2	15
10	120428504	120428504	1	20
10	120428504	120428504	2	20
19	5756875	5756875	1	8
19	5756875	5756875	2	8
6	110645953	110645953	1	9
6	110645953	110645953	2	8
5	131307602	131307602	1	18
5	131307602	131307602	2	17
6	83161434	83161434	1	13
6	83161434	83161434	2	13
5	111419939	111419939	1	11
5	111419939	111419939	2	11
3	95173328	95173328	1	7
3	95173328	95173328	2	7
19	40487657	40487657	1	18
19	40487657	40487657	2	18
15	98780773	98780773	1	13
15	98780773	98780773	2	13
3	29082978	29082978	1	6
3	29082978	29082978	2	6
7	19118279	19118279	1	11
7	19118279	19118279	2	11
9	110873863	110873863	1	10
9	110873863	110873863	2	11
6	90550611	90550611	1	21
6	90550611	90550611	2	21
3	158561376	158561376	1	6
3	158561376	158561376	2	6
15	26308812	26308812	1	4
15	26308812	26308812	2	4
10	79921218	79921218	1	6
10	79921218	79921218	2	5
14	21990803	21990803	1	11
14	21990803	21990803	2	11
12	22906211	22906211	1	8
12	22906211	22906211	2	8
16	18588908	18588908	1	10
16	18588908	18588908	2	10
10	79921819	79921819	1	12
10	79921819	79921819	2	12
4	99656966	99656966	1	10
4	99656966	99656966	2	10
11	61684617	61684617	1	13
11	61684617	61684617	2	13
16	33755524	33755524	1	12
16	33755524	33755524	2	12
12	19954358	19954358	1	5
12	19954358	19954358	2	5
7	115379735	115379735	1	13
7	115379735	115379735	2	13
2	74655649	74655649	1	7
2	74655649	74655649	2	7
11	69965628	69965628	1	17
11	69965628	69965628	2	17
4	105175583	105175583	1	8
4	105175583	105175583	2	8
7	44697263	44697263	1	8
7	44697263	44697263	2	8
4	78212190	78212190	1	11
4	78212190	78212190	2	11
12	14150198	14150198	1	13
12	14150198	14150198	2	13
13	18218741	18218741	1	20
13	18218741	18218741	2	20
8	99416670	99416670	1	2
8	99416670	99416670	2	2
9	111311765	111311765	1	13
9	111311765	111311765	2	13
11	90033352	90033352	1	6
11	90033352	90033352	2	6
11	61684760	61684760	1	9
11	61684760	61684760	2	9
10	80810385	80810385	1	12
10	80810385	80810385	2	12
4	123105473	123105473	1	8
4	123105473	123105473	2	8
8	69882206	69882206	1	9
8	69882206	69882206	2	9
8	69882233	69882233	1	8
8	69882233	69882233	2	8
11	35798308	35798308	1	1
11	35798308	35798308	2	1
8	48555184	48555184	1	12
8	48555184	48555184	2	11
11	69965631	69965631	1	17
11	69965631	69965631	2	17
12	14150167	14150167	1	15
12	14150167	14150167	2	15
8	87472974	87472974	1	6
8	87472974	87472974	2	6
6	88200056	88200056	1	9
6	88200056	88200056	2	9
2	30652644	30652644	1	7
2	30652644	30652644	2	7
12	22466826	22466826	1	15
12	22466826	22466826	2	15
5	69341468	69341468	1	10
5	69341468	69341468	2	10
